"temp","ph","oxig_dis","tds","turbidez","nitro_amoniacal","ion_nitrato","fecha_registro","id_Piscigranja","id"
"25.20","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 09:12:12","0","1704"
"25.20","8.59","7.81","0.00","0.00","0.00","0.00","2023-06-18 09:15:22","0","1705"
"25.20","8.59","7.81","0.00","0.00","0.00","0.00","2023-06-18 09:18:31","0","1706"
"25.20","8.59","7.79","0.00","0.00","0.00","0.00","2023-06-18 09:21:41","0","1707"
"25.20","8.59","7.81","0.00","0.00","0.00","0.00","2023-06-18 09:25:00","0","1708"
"25.20","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 09:28:09","0","1709"
"25.20","8.59","7.82","0.00","0.00","0.00","0.00","2023-06-18 09:31:19","0","1710"
"25.20","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 09:34:28","0","1711"
"25.20","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 09:37:38","0","1712"
"25.20","8.59","7.81","0.00","0.00","0.00","0.00","2023-06-18 09:40:48","0","1713"
"25.20","8.59","7.81","0.00","0.00","0.00","0.00","2023-06-18 09:43:57","0","1714"
"25.20","8.59","7.81","0.00","0.00","0.00","0.00","2023-06-18 09:47:07","0","1715"
"25.20","8.59","7.81","0.00","0.00","0.00","0.00","2023-06-18 09:50:16","0","1716"
"25.20","8.59","7.79","0.00","0.00","0.00","0.00","2023-06-18 09:53:26","0","1717"
"25.20","8.59","7.81","0.00","0.00","0.00","0.00","2023-06-18 09:56:35","0","1718"
"25.20","8.59","7.79","0.00","0.00","0.00","0.00","2023-06-18 09:59:57","0","1719"
"25.20","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 10:03:06","0","1720"
"25.20","8.59","7.79","0.00","0.00","0.00","0.00","2023-06-18 10:06:16","0","1721"
"25.20","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 10:09:26","0","1722"
"25.20","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 10:12:35","0","1723"
"25.30","8.59","7.81","0.00","0.00","0.00","0.00","2023-06-18 10:15:58","0","1724"
"25.30","8.59","7.81","0.00","0.00","0.00","0.00","2023-06-18 10:19:16","0","1725"
"25.30","8.59","7.81","0.00","0.00","0.00","0.00","2023-06-18 10:22:25","0","1726"
"25.30","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 10:25:35","0","1727"
"25.30","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 10:28:44","0","1728"
"25.30","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 10:31:53","0","1729"
"25.30","8.59","7.81","0.00","0.00","0.00","0.00","2023-06-18 10:35:03","0","1730"
"25.30","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 10:38:13","0","1731"
"25.30","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 10:41:23","0","1732"
"25.30","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 10:44:32","0","1733"
"25.30","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 10:47:41","0","1734"
"25.30","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 10:50:51","0","1735"
"25.30","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 10:54:12","0","1736"
"25.30","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 10:57:21","0","1737"
"25.30","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 11:00:31","0","1738"
"25.30","8.59","7.79","0.00","0.00","0.00","0.00","2023-06-18 11:03:41","0","1739"
"25.30","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 11:07:03","0","1740"
"25.30","8.59","7.81","0.00","0.00","0.00","0.00","2023-06-18 11:10:13","0","1741"
"25.30","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 11:13:22","0","1742"
"25.30","8.59","7.79","0.00","0.00","0.00","0.00","2023-06-18 11:16:32","0","1743"
"25.30","8.59","7.79","0.00","0.00","0.00","0.00","2023-06-18 11:19:41","0","1744"
"25.30","8.59","7.79","0.00","0.00","0.00","0.00","2023-06-18 11:22:51","0","1745"
"25.40","8.59","7.78","0.00","0.00","0.00","0.00","2023-06-18 11:26:00","0","1746"
"25.40","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 11:29:09","0","1747"
"25.40","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 11:32:30","0","1748"
"25.40","8.59","7.78","0.00","0.00","0.00","0.00","2023-06-18 11:35:40","0","1749"
"25.40","8.59","7.79","0.00","0.00","0.00","0.00","2023-06-18 11:38:49","0","1750"
"25.40","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 11:41:59","0","1751"
"25.40","8.59","7.78","0.00","0.00","0.00","0.00","2023-06-18 11:45:15","0","1752"
"25.40","8.59","7.79","0.00","0.00","0.00","0.00","2023-06-18 11:48:24","0","1753"
"25.40","8.59","7.78","0.00","0.00","0.00","0.00","2023-06-18 11:51:34","0","1754"
"25.40","8.59","7.78","0.00","0.00","0.00","0.00","2023-06-18 11:54:44","0","1755"
"25.40","8.59","7.78","0.00","0.00","0.00","0.00","2023-06-18 11:57:53","0","1756"
"25.40","8.59","7.77","0.00","0.00","0.00","0.00","2023-06-18 12:01:02","0","1757"
"25.50","8.59","7.79","0.00","0.00","0.00","0.00","2023-06-18 12:04:25","0","1758"
"25.50","8.58","7.79","0.00","0.00","0.00","0.00","2023-06-18 12:07:35","0","1759"
"25.50","8.59","7.80","0.00","0.00","0.00","0.00","2023-06-18 12:10:45","0","1760"
"25.50","8.59","7.78","0.00","0.00","0.00","0.00","2023-06-18 12:13:54","0","1761"
"25.50","8.59","7.78","0.00","0.00","0.00","0.00","2023-06-18 12:17:30","0","1762"
"25.50","8.59","7.78","0.00","0.00","0.00","0.00","2023-06-18 12:20:40","0","1763"
"25.50","8.59","7.78","0.00","0.00","0.00","0.00","2023-06-18 12:23:49","0","1764"
"25.50","8.59","7.77","0.00","0.00","0.00","0.00","2023-06-18 12:26:59","0","1765"
"25.50","8.59","7.78","0.00","0.00","0.00","0.00","2023-06-18 12:30:20","0","1766"
"25.60","8.59","7.77","0.00","0.00","0.00","0.00","2023-06-18 12:33:29","0","1767"
"25.60","8.58","7.77","0.00","0.00","0.00","0.00","2023-06-18 12:36:39","0","1768"
"25.60","8.59","7.76","0.00","0.00","0.00","0.00","2023-06-18 12:39:48","0","1769"
"25.60","8.59","7.77","0.00","0.00","0.00","0.00","2023-06-18 12:42:58","0","1770"
"25.60","8.59","7.76","0.00","0.00","0.00","0.00","2023-06-18 12:46:08","0","1771"
"25.60","8.59","7.76","0.00","0.00","0.00","0.00","2023-06-18 12:49:17","0","1772"
"25.60","8.59","7.76","0.00","0.00","0.00","0.00","2023-06-18 12:52:26","0","1773"
"25.60","8.59","7.76","0.00","0.00","0.00","0.00","2023-06-18 12:55:36","0","1774"
"25.60","8.58","7.76","0.00","0.00","0.00","0.00","2023-06-18 12:58:45","0","1775"
"25.60","8.59","7.76","0.00","0.00","0.00","0.00","2023-06-18 13:01:55","0","1776"
"25.70","8.58","7.76","0.00","0.00","0.00","0.00","2023-06-18 13:05:05","0","1777"
"25.70","8.58","7.75","0.00","0.00","0.00","0.00","2023-06-18 13:08:14","0","1778"
"25.70","8.59","7.76","0.00","0.00","0.00","0.00","2023-06-18 13:11:24","0","1779"
"25.70","8.59","7.75","0.00","0.00","0.00","0.00","2023-06-18 13:14:33","0","1780"
"25.70","8.59","7.76","0.00","0.00","0.00","0.00","2023-06-18 13:17:43","0","1781"
"25.70","8.59","7.75","0.00","0.00","0.00","0.00","2023-06-18 13:20:53","0","1782"
"25.70","8.59","7.74","0.00","0.00","0.00","0.00","2023-06-18 13:24:15","0","1783"
"25.70","8.59","7.75","0.00","0.00","0.00","0.00","2023-06-18 13:27:25","0","1784"
"25.80","8.59","7.75","0.00","0.00","0.00","0.00","2023-06-18 13:30:35","0","1785"
"25.80","8.58","7.74","0.00","0.00","0.00","0.00","2023-06-18 13:33:44","0","1786"
"25.80","8.58","7.74","0.00","0.00","0.00","0.00","2023-06-18 13:37:07","0","1787"
"25.80","8.58","7.73","0.00","0.00","0.00","0.00","2023-06-18 13:40:16","0","1788"
"25.80","8.58","7.74","0.00","0.00","0.00","0.00","2023-06-18 13:43:26","0","1789"
"25.80","8.59","7.74","0.00","0.00","0.00","0.00","2023-06-18 13:46:35","0","1790"
"25.80","8.58","7.74","0.00","0.00","0.00","0.00","2023-06-18 13:49:44","0","1791"
"25.80","8.58","7.74","0.00","0.00","0.00","0.00","2023-06-18 13:52:54","0","1792"
"25.90","8.58","7.73","0.00","0.00","0.00","0.00","2023-06-18 13:56:03","0","1793"
"25.90","8.59","7.72","0.00","0.00","0.00","0.00","2023-06-18 13:59:13","0","1794"
"25.90","8.58","7.72","0.00","0.00","0.00","0.00","2023-06-18 14:02:23","0","1795"
"25.90","8.58","7.71","0.00","0.00","0.00","0.00","2023-06-18 14:05:43","0","1796"
"25.90","8.58","7.73","0.00","0.00","0.00","0.00","2023-06-18 14:08:52","0","1797"
"25.90","8.58","7.73","0.00","0.00","0.00","0.00","2023-06-18 14:12:02","0","1798"
"25.90","8.58","7.72","0.00","0.00","0.00","0.00","2023-06-18 14:15:12","0","1799"
"25.90","8.58","7.72","0.00","0.00","0.00","0.00","2023-06-18 14:18:21","0","1800"
"25.90","8.58","7.72","0.00","0.00","0.00","0.00","2023-06-18 14:21:31","0","1801"
"26.00","8.58","7.72","0.00","0.00","0.00","0.00","2023-06-18 14:24:41","0","1802"
"26.00","8.58","7.71","0.00","0.00","0.00","0.00","2023-06-18 14:27:51","0","1803"
"26.00","8.58","7.70","0.00","0.00","0.00","0.00","2023-06-18 14:31:00","0","1804"
"26.00","8.58","7.72","0.00","0.00","0.00","0.00","2023-06-18 14:34:10","0","1805"
"26.00","8.58","7.70","0.00","0.00","0.00","0.00","2023-06-18 14:37:20","0","1806"
"26.00","8.58","7.70","0.00","0.00","0.00","0.00","2023-06-18 14:40:29","0","1807"
"26.00","8.58","7.71","0.00","0.00","0.00","0.00","2023-06-18 14:43:39","0","1808"
"26.00","8.58","7.70","0.00","0.00","0.00","0.00","2023-06-18 14:46:49","0","1809"
"26.00","8.58","7.70","0.00","0.00","0.00","0.00","2023-06-18 14:50:06","0","1810"
"26.10","8.58","7.71","0.00","0.00","0.00","0.00","2023-06-18 14:53:15","0","1811"
"26.10","8.58","7.71","0.00","0.00","0.00","0.00","2023-06-18 14:56:25","0","1812"
"26.10","8.58","7.69","0.00","0.00","0.00","0.00","2023-06-18 14:59:46","0","1813"
"26.10","8.58","7.69","0.00","0.00","0.00","0.00","2023-06-18 15:02:56","0","1814"
"26.10","8.58","7.69","0.00","0.00","0.00","0.00","2023-06-18 15:06:05","0","1815"
"26.10","8.58","7.68","0.00","0.00","0.00","0.00","2023-06-18 15:09:14","0","1816"
"26.10","8.59","7.69","0.00","0.00","0.00","0.00","2023-06-18 15:12:24","0","1817"
"26.10","8.58","7.69","0.00","0.00","0.00","0.00","2023-06-18 15:15:34","0","1818"
"26.10","8.58","7.70","0.00","0.00","0.00","0.00","2023-06-18 15:18:43","0","1819"
"26.10","8.58","7.69","0.00","0.00","0.00","0.00","2023-06-18 15:21:53","0","1820"
"26.20","8.58","7.69","0.00","0.00","0.00","0.00","2023-06-18 15:25:03","0","1821"
"26.20","8.58","7.68","0.00","0.00","0.00","0.00","2023-06-18 15:28:12","0","1822"
"26.20","8.58","7.67","0.00","0.00","0.00","0.00","2023-06-18 15:31:21","0","1823"
"26.20","8.58","7.68","0.00","0.00","0.00","0.00","2023-06-18 15:34:31","0","1824"
"26.20","8.58","7.67","0.00","0.00","0.00","0.00","2023-06-18 15:37:41","0","1825"
"26.20","8.58","7.68","0.00","0.00","0.00","0.00","2023-06-18 15:40:50","0","1826"
"26.20","8.58","7.68","0.00","0.00","0.00","0.00","2023-06-18 15:44:00","0","1827"
"26.20","8.58","7.68","0.00","0.00","0.00","0.00","2023-06-18 15:47:25","0","1828"
"26.20","8.58","7.67","0.00","0.00","0.00","0.00","2023-06-18 15:50:35","0","1829"
"26.20","8.58","7.67","0.00","0.00","0.00","0.00","2023-06-18 15:53:44","0","1830"
"26.20","8.58","7.68","0.00","0.00","0.00","0.00","2023-06-18 15:56:54","0","1831"
"26.20","8.58","7.67","0.00","0.00","0.00","0.00","2023-06-18 16:00:03","0","1832"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 16:03:22","0","1833"
"26.30","8.58","7.68","0.00","0.00","0.00","0.00","2023-06-18 16:06:45","0","1834"
"26.30","8.58","7.67","0.00","0.00","0.00","0.00","2023-06-18 16:09:54","0","1835"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 16:13:03","0","1836"
"26.30","8.58","7.67","0.00","0.00","0.00","0.00","2023-06-18 16:16:13","0","1837"
"26.30","8.58","7.67","0.00","0.00","0.00","0.00","2023-06-18 16:19:22","0","1838"
"26.30","8.58","7.67","0.00","0.00","0.00","0.00","2023-06-18 16:22:32","0","1839"
"26.30","8.58","7.67","0.00","0.00","0.00","0.00","2023-06-18 16:25:45","0","1840"
"26.30","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 16:28:54","0","1841"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 16:32:17","0","1842"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 16:35:27","0","1843"
"26.30","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 16:38:36","0","1844"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 16:41:46","0","1845"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 16:45:03","0","1846"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 16:48:13","0","1847"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 16:51:22","0","1848"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 16:54:32","0","1849"
"26.30","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 16:57:41","0","1850"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 17:00:51","0","1851"
"26.30","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 17:04:00","0","1852"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 17:07:22","0","1853"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 17:10:31","0","1854"
"26.30","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 17:13:41","0","1855"
"26.30","8.58","7.64","0.00","0.00","0.00","0.00","2023-06-18 17:16:50","0","1856"
"26.30","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 17:20:12","0","1857"
"26.30","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 17:23:22","0","1858"
"26.30","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 17:26:32","0","1859"
"26.30","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 17:29:41","0","1860"
"26.30","8.58","7.64","0.00","0.00","0.00","0.00","2023-06-18 17:33:03","0","1861"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 17:36:13","0","1862"
"26.30","8.58","7.64","0.00","0.00","0.00","0.00","2023-06-18 17:39:22","0","1863"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 17:42:32","0","1864"
"26.30","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 17:45:55","0","1865"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 17:49:05","0","1866"
"26.30","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 17:52:14","0","1867"
"26.30","8.58","7.64","0.00","0.00","0.00","0.00","2023-06-18 17:55:24","0","1868"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 17:58:33","0","1869"
"26.30","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 18:01:53","0","1870"
"26.30","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 18:05:02","0","1871"
"26.30","8.59","7.65","0.00","0.00","0.00","0.00","2023-06-18 18:08:25","0","1872"
"26.30","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 18:11:34","0","1873"
"26.30","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 18:14:43","0","1874"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 18:17:53","0","1875"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 18:21:02","0","1876"
"26.30","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 18:24:12","0","1877"
"26.30","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 18:27:21","0","1878"
"26.20","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 18:30:30","0","1879"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 18:33:40","0","1880"
"26.20","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 18:37:02","0","1881"
"26.20","8.59","7.64","0.00","0.00","0.00","0.00","2023-06-18 18:40:11","0","1882"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 18:43:21","0","1883"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 18:46:31","0","1884"
"26.20","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 18:49:41","0","1885"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 18:52:50","0","1886"
"26.20","8.58","7.65","0.00","0.00","0.00","0.00","2023-06-18 18:56:00","0","1887"
"26.20","8.59","7.65","0.00","0.00","0.00","0.00","2023-06-18 18:59:09","0","1888"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 19:02:19","0","1889"
"26.20","8.59","7.65","0.00","0.00","0.00","0.00","2023-06-18 19:05:28","0","1890"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 19:08:51","0","1891"
"26.20","8.58","7.66","0.00","0.00","0.00","0.00","2023-06-18 19:12:00","0","1892"
"26.20","8.59","7.65","0.00","0.00","0.00","0.00","2023-06-18 19:15:09","0","1893"
"26.20","8.59","7.65","0.00","0.00","0.00","0.00","2023-06-18 19:18:19","0","1894"
"26.20","8.59","7.65","0.00","0.00","0.00","0.00","2023-06-18 19:21:28","0","1895"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 19:24:44","0","1896"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 19:27:54","0","1897"
"26.20","8.59","7.65","0.00","0.00","0.00","0.00","2023-06-18 19:31:03","0","1898"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 19:34:13","0","1899"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 19:37:22","0","1900"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 19:40:43","0","1901"
"26.20","8.59","7.65","0.00","0.00","0.00","0.00","2023-06-18 19:44:00","0","1902"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 19:47:09","0","1903"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 19:50:19","0","1904"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 19:53:28","0","1905"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 19:56:38","0","1906"
"26.20","8.59","7.65","0.00","0.00","0.00","0.00","2023-06-18 19:59:48","0","1907"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 20:02:57","0","1908"
"26.20","8.59","7.65","0.00","0.00","0.00","0.00","2023-06-18 20:06:07","0","1909"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 20:09:17","0","1910"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 20:12:26","0","1911"
"26.20","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 20:15:35","0","1912"
"26.10","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 20:18:57","0","1913"
"26.10","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 20:22:07","0","1914"
"26.10","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 20:25:16","0","1915"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 20:28:26","0","1916"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 20:31:35","0","1917"
"26.10","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 20:34:53","0","1918"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 20:38:15","0","1919"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 20:41:25","0","1920"
"26.10","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 20:44:34","0","1921"
"26.10","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 20:47:44","0","1922"
"26.10","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 20:50:54","0","1923"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 20:54:16","0","1924"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 20:57:25","0","1925"
"26.10","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 21:00:35","0","1926"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 21:03:51","0","1927"
"26.10","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 21:07:00","0","1928"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 21:10:10","0","1929"
"26.10","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 21:13:20","0","1930"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 21:16:29","0","1931"
"26.10","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 21:19:39","0","1932"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 21:22:48","0","1933"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 21:25:58","0","1934"
"26.10","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 21:29:07","0","1935"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 21:32:16","0","1936"
"26.10","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 21:35:26","0","1937"
"26.10","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 21:38:35","0","1938"
"26.10","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 21:41:45","0","1939"
"26.10","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 21:44:54","0","1940"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 21:48:04","0","1941"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 21:51:14","0","1942"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 21:54:23","0","1943"
"26.10","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 21:57:33","0","1944"
"26.10","8.59","7.67","0.00","0.00","0.00","0.00","2023-06-18 22:00:42","0","1945"
"26.00","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 22:03:52","0","1946"
"26.00","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 22:07:02","0","1947"
"26.00","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 22:10:11","0","1948"
"26.00","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-18 22:13:33","0","1949"
"26.00","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-18 22:16:43","0","1950"
"26.00","8.59","7.66","0.00","0.00","0.00","0.00","2023-06-18 22:20:00","0","1951"
"26.00","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 22:23:09","0","1952"
"26.00","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 22:26:19","0","1953"
"26.00","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-18 22:29:28","0","1954"
"26.00","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-18 22:32:37","0","1955"
"26.00","8.59","7.69","0.00","0.00","0.00","0.00","2023-06-18 22:35:47","0","1956"
"26.00","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-18 22:38:57","0","1957"
"26.00","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 22:42:06","0","1958"
"26.00","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 22:45:28","0","1959"
"26.00","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-18 22:48:37","0","1960"
"26.00","8.60","7.69","0.00","0.00","0.00","0.00","2023-06-18 22:52:01","0","1961"
"26.00","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-18 22:55:19","0","1962"
"26.00","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-18 22:58:29","0","1963"
"26.00","8.60","7.69","0.00","0.00","0.00","0.00","2023-06-18 23:01:39","0","1964"
"26.00","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 23:04:48","0","1965"
"26.00","8.60","7.69","0.00","0.00","0.00","0.00","2023-06-18 23:07:58","0","1966"
"26.00","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-18 23:11:07","0","1967"
"26.00","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-18 23:14:17","0","1968"
"26.00","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 23:17:26","0","1969"
"26.00","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 23:20:36","0","1970"
"26.00","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-18 23:23:45","0","1971"
"26.00","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-18 23:26:55","0","1972"
"26.00","8.59","7.69","0.00","0.00","0.00","0.00","2023-06-18 23:30:04","0","1973"
"26.00","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-18 23:33:14","0","1974"
"26.00","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-18 23:36:36","0","1975"
"26.00","8.60","7.69","0.00","0.00","0.00","0.00","2023-06-18 23:39:46","0","1976"
"26.00","8.60","7.69","0.00","0.00","0.00","0.00","2023-06-18 23:42:55","0","1977"
"25.90","8.60","7.69","0.00","0.00","0.00","0.00","2023-06-18 23:46:05","0","1978"
"25.90","8.60","7.69","0.00","0.00","0.00","0.00","2023-06-18 23:49:14","0","1979"
"25.90","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 23:52:23","0","1980"
"25.90","8.59","7.69","0.00","0.00","0.00","0.00","2023-06-18 23:55:33","0","1981"
"25.90","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-18 23:58:42","0","1982"
"25.90","8.59","7.68","0.00","0.00","0.00","0.00","2023-06-19 00:01:52","0","1983"
"25.90","8.60","7.69","0.00","0.00","0.00","0.00","2023-06-19 00:05:08","0","1984"
"25.90","8.60","7.69","0.00","0.00","0.00","0.00","2023-06-19 00:08:18","0","1985"
"25.90","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-19 00:11:27","0","1986"
"25.90","8.60","7.69","0.00","0.00","0.00","0.00","2023-06-19 00:14:37","0","1987"
"25.90","8.60","7.69","0.00","0.00","0.00","0.00","2023-06-19 00:17:59","0","1988"
"25.90","8.60","7.69","0.00","0.00","0.00","0.00","2023-06-19 00:21:09","0","1989"
"25.90","8.60","7.68","0.00","0.00","0.00","0.00","2023-06-19 00:24:19","0","1990"
"25.90","8.60","7.69","0.00","0.00","0.00","0.00","2023-06-19 00:27:29","0","1991"
"25.90","8.60","7.69","0.00","0.00","0.00","0.00","2023-06-19 00:30:38","0","1992"
"25.90","8.60","7.69","0.00","0.00","0.00","0.00","2023-06-19 00:33:47","0","1993"
